"id";"temperature";"humidity";"weight";"smoke";"created_at";"active";"rack_id"
1158;20.574;51.476;80.516;1.0;"2023-07-21 21:39:12";1;3
1159;20.529;50.589;80.477;1.0;"2023-07-21 21:39:12";1;4
1160;20.824;56.48;80.742;1.0;"2023-07-21 21:39:12";1;5
1161;20.534;50.68;80.481;1.0;"2023-07-21 21:39:12";1;6
1162;20.568;51.358;80.511;1.0;"2023-07-21 21:39:17";1;1
1163;21.078;61.556;79.03;1.0;"2023-07-21 21:39:17";1;2
1164;21.299;65.976;81.169;1.0;"2023-07-21 21:39:17";1;3
1165;21.894;77.873;78.296;1.0;"2023-07-21 21:39:17";1;4
1166;21.301;66.025;81.171;1.0;"2023-07-21 21:39:17";1;5
1167;21.843;76.863;78.341;1.0;"2023-07-21 21:39:17";1;6
1168;20.988;59.757;80.889;1.0;"2023-07-21 21:39:22";1;1
1169;21.126;62.51;78.987;1.0;"2023-07-21 21:39:22";1;2
1170;20.135;42.692;80.121;1.0;"2023-07-21 21:39:22";1;3
1171;21.229;64.574;81.106;1.0;"2023-07-21 21:39:22";1;4
1172;20.0;40.003;80.0;1.0;"2023-07-21 21:39:22";1;5
1173;21.6;71.992;78.56;1.0;"2023-07-21 21:39:22";1;6
1174;20.248;44.97;79.776;1.0;"2023-07-21 21:39:27";1;1
1175;20.096;41.923;80.087;1.0;"2023-07-21 21:39:27";1;2
1176;21.703;74.05;81.532;1.0;"2023-07-21 21:39:27";1;3
1177;20.188;43.76;80.169;1.0;"2023-07-21 21:39:27";1;4
1178;21.578;71.56;78.58;1.0;"2023-07-21 21:39:27";1;5
1179;21.862;77.25;78.324;1.0;"2023-07-21 21:39:27";1;6
1180;20.723;54.452;79.35;1.0;"2023-07-21 21:39:32";1;1
1181;21.169;63.389;78.947;1.0;"2023-07-21 21:39:32";1;2
1182;20.563;51.252;80.506;1.0;"2023-07-21 21:39:32";1;3
1183;20.248;44.953;79.777;1.0;"2023-07-21 21:39:32";1;4
1184;21.199;63.971;78.921;1.0;"2023-07-21 21:39:32";1;5
1185;21.807;76.134;78.374;1.0;"2023-07-21 21:39:32";1;6
1186;20.582;51.635;80.524;1.0;"2023-07-21 21:39:37";1;1
1187;20.734;54.682;79.339;1.0;"2023-07-21 21:39:37";1;2
1188;20.013;40.261;80.012;1.0;"2023-07-21 21:39:37";1;3
1189;20.044;40.877;80.039;1.0;"2023-07-21 21:39:37";1;4
1190;20.434;48.689;80.391;1.0;"2023-07-21 21:39:37";1;5
1191;20.371;47.42;79.666;1.0;"2023-07-21 21:39:37";1;6
1192;20.985;59.708;80.887;1.0;"2023-07-21 21:39:42";1;1
1193;20.946;58.925;80.852;1.0;"2023-07-21 21:39:42";1;2
1194;21.914;78.278;78.278;1.0;"2023-07-21 21:39:42";1;3
1195;20.479;49.585;80.431;1.0;"2023-07-21 21:39:42";1;4
1196;21.07;61.391;79.037;1.0;"2023-07-21 21:39:42";1;5
1197;20.878;57.555;80.79;1.0;"2023-07-21 21:39:42";1;6
1198;20.747;54.942;79.328;1.0;"2023-07-21 21:39:58";1;1
1199;20.612;52.247;79.449;1.0;"2023-07-21 21:39:58";1;2
1200;20.881;57.623;80.793;1.0;"2023-07-21 21:39:58";1;3
1201;20.81;56.191;80.729;1.0;"2023-07-21 21:39:58";1;4
1202;21.562;71.241;78.594;1.0;"2023-07-21 21:39:58";1;5
1203;20.234;44.683;79.789;1.0;"2023-07-21 21:39:58";1;6
1204;21.467;69.345;78.679;1.0;"2023-07-21 21:40:03";1;1
1205;21.148;62.957;78.967;1.0;"2023-07-21 21:40:03";1;2
1206;21.511;70.212;78.64;1.0;"2023-07-21 21:40:03";1;3
1207;20.791;55.819;79.288;1.0;"2023-07-21 21:40:03";1;4
1208;21.351;67.025;81.216;1.0;"2023-07-21 21:40:03";1;5
1209;20.22;44.407;79.802;1.0;"2023-07-21 21:40:03";1;6
1210;20.786;55.711;79.293;1.0;"2023-07-21 21:40:08";1;1
1211;21.191;63.815;78.928;1.0;"2023-07-21 21:40:08";1;2
1212;21.804;76.08;78.376;1.0;"2023-07-21 21:40:08";1;3
1213;20.36;47.203;79.676;1.0;"2023-07-21 21:40:08";1;4
1214;21.228;64.553;81.105;1.0;"2023-07-21 21:40:08";1;5
1215;20.098;41.959;80.088;1.0;"2023-07-21 21:40:08";1;6
1216;20.729;54.578;79.344;1.0;"2023-07-21 19:27:07";1;1
1217;20.142;42.84;80.128;1.0;"2023-07-21 19:27:07";1;2
1218;20.893;57.859;80.804;1.0;"2023-07-21 19:27:07";1;3
1219;21.072;61.442;79.035;1.0;"2023-07-21 19:27:07";1;4
1220;20.903;58.057;80.813;1.0;"2023-07-21 19:27:07";1;5
1221;20.559;51.183;80.503;1.0;"2023-07-21 19:27:07";1;6
1222;20.328;46.551;79.705;1.0;"2023-07-21 19:27:12";1;1
1223;21.574;71.471;78.584;1.0;"2023-07-21 19:27:12";1;2
1224;20.078;41.556;80.07;1.0;"2023-07-21 19:27:12";1;3
1225;21.255;65.096;81.129;1.0;"2023-07-21 19:27:12";1;4
1226;21.463;69.26;78.683;1.0;"2023-07-21 19:27:12";1;5
1227;21.825;76.509;78.357;1.0;"2023-07-21 19:27:12";1;6
1228;21.45;68.999;78.695;1.0;"2023-07-21 19:27:17";1;1
1229;20.61;52.2;79.451;1.0;"2023-07-21 19:27:17";1;2
1230;21.879;77.589;78.308;1.0;"2023-07-21 19:27:17";1;3
1231;21.887;77.736;78.302;1.0;"2023-07-21 19:27:17";1;4
1232;20.172;43.44;80.155;1.0;"2023-07-21 19:27:17";1;5
1233;20.382;47.635;79.656;1.0;"2023-07-21 19:27:17";1;6
1234;20.194;43.881;80.175;1.0;"2023-07-21 19:27:22";1;1
1235;21.733;74.664;81.56;1.0;"2023-07-21 19:27:22";1;2
1236;21.194;63.88;78.925;1.0;"2023-07-21 19:27:22";1;3
1237;20.128;42.564;80.115;1.0;"2023-07-21 19:27:22";1;4
1238;21.298;65.969;81.169;1.0;"2023-07-21 19:27:22";1;5
1239;20.717;54.331;79.355;1.0;"2023-07-21 19:27:22";1;6
1240;20.598;51.955;80.538;1.0;"2023-07-21 19:27:27";1;1
1241;21.583;71.659;78.575;1.0;"2023-07-21 19:27:27";1;2
1242;21.853;77.056;78.332;1.0;"2023-07-21 19:27:27";1;3
1243;21.232;64.644;81.109;1.0;"2023-07-21 19:27:27";1;4
1244;20.167;43.342;80.15;1.0;"2023-07-21 19:27:27";1;5
1245;20.679;53.585;79.389;1.0;"2023-07-21 19:27:27";1;6
1246;20.024;40.49;80.022;1.0;"2023-07-21 19:27:32";1;1
1247;21.437;68.742;78.707;1.0;"2023-07-21 19:27:32";1;2
1248;20.967;59.34;80.87;1.0;"2023-07-21 19:27:32";1;3
1249;20.803;56.051;80.722;1.0;"2023-07-21 19:27:32";1;4
1250;20.061;41.217;80.055;1.0;"2023-07-21 19:27:32";1;5
1251;20.978;59.554;80.88;1.0;"2023-07-21 19:27:32";1;6
1252;21.365;67.299;81.228;1.0;"2023-07-21 19:27:37";1;1
1253;20.798;55.951;79.282;1.0;"2023-07-21 19:27:37";1;2
1254;20.494;49.885;80.445;1.0;"2023-07-21 19:27:37";1;3
1255;20.934;58.682;80.841;1.0;"2023-07-21 19:27:37";1;4
1256;20.848;56.958;80.763;1.0;"2023-07-21 19:27:37";1;5
1257;20.875;57.493;80.787;1.0;"2023-07-21 19:27:37";1;6
1258;21.9;77.998;78.29;1.0;"2023-07-21 19:29:25";1;1
1259;21.366;67.328;81.23;1.0;"2023-07-21 19:29:25";1;2
1260;21.72;74.409;81.548;1.0;"2023-07-21 19:29:25";1;3
1261;20.947;58.948;80.853;1.0;"2023-07-21 19:29:25";1;4
1262;21.928;78.555;78.265;1.0;"2023-07-21 19:29:25";1;5
1263;21.205;64.097;81.084;1.0;"2023-07-21 19:29:25";1;6
1264;20.423;48.463;80.381;1.0;"2023-07-21 19:29:30";1;1
1265;20.388;47.77;79.65;1.0;"2023-07-21 19:29:30";1;2
1266;21.398;67.956;81.258;1.0;"2023-07-21 19:29:30";1;3
1267;20.727;54.549;79.345;1.0;"2023-07-21 19:29:30";1;4
1268;21.094;61.889;79.015;1.0;"2023-07-21 19:29:30";1;5
1269;20.213;44.252;79.809;1.0;"2023-07-21 19:29:30";1;6
1270;21.463;69.25;78.684;1.0;"2023-07-21 19:29:35";1;1
1271;20.692;53.833;79.378;1.0;"2023-07-21 19:29:35";1;2
1272;21.351;67.024;81.216;1.0;"2023-07-21 19:29:35";1;3
1273;21.86;77.21;78.326;1.0;"2023-07-21 19:29:35";1;4
1274;21.514;70.272;78.638;1.0;"2023-07-21 19:29:35";1;5
1275;20.997;59.938;80.897;1.0;"2023-07-21 19:29:35";1;6
1276;20.838;56.751;80.754;1.0;"2023-07-21 19:29:40";1;1
1277;20.069;41.381;80.062;1.0;"2023-07-21 19:29:40";1;2
1278;21.294;65.877;81.164;1.0;"2023-07-21 19:29:40";1;3
1279;20.211;44.213;79.81;1.0;"2023-07-21 19:29:40";1;4
1280;20.332;46.638;79.701;1.0;"2023-07-21 19:29:40";1;5
1281;21.945;78.909;78.249;1.0;"2023-07-21 19:29:40";1;6
1282;20.839;56.777;80.755;1.0;"2023-07-21 19:29:45";1;1
1283;20.526;50.523;80.474;1.0;"2023-07-21 19:29:45";1;2
1284;21.568;71.366;78.589;1.0;"2023-07-21 19:29:45";1;3
1285;21.822;76.444;78.36;1.0;"2023-07-21 19:29:45";1;4
1286;20.953;59.059;80.858;1.0;"2023-07-21 19:29:45";1;5
1287;20.767;55.335;79.31;1.0;"2023-07-21 19:29:45";1;6
1288;21.68;73.606;81.512;1.0;"2023-07-21 19:29:56";1;1
1289;21.6;71.995;78.56;1.0;"2023-07-21 19:29:57";1;2
1290;20.818;56.365;80.736;1.0;"2023-07-21 19:29:57";1;3
1291;20.565;51.303;80.509;1.0;"2023-07-21 19:29:57";1;4
1292;21.748;74.96;81.573;1.0;"2023-07-21 19:29:57";1;5
1293;21.706;74.121;81.535;1.0;"2023-07-21 19:29:57";1;6
1294;20.392;47.835;79.647;1.0;"2023-07-21 19:30:04";1;1
1295;20.347;46.943;79.688;1.0;"2023-07-21 19:30:04";1;2
1296;21.156;63.125;78.959;1.0;"2023-07-21 19:30:04";1;3
1297;21.506;70.123;78.644;1.0;"2023-07-21 19:30:04";1;4
1298;20.423;48.463;80.381;1.0;"2023-07-21 19:30:04";1;5
1299;21.209;64.176;81.088;1.0;"2023-07-21 19:30:04";1;6
1300;21.974;79.48;78.223;1.0;"2023-07-21 19:30:09";1;1
1301;21.229;64.572;81.106;1.0;"2023-07-21 19:30:09";1;2
1302;20.907;58.143;80.816;1.0;"2023-07-21 19:30:09";1;3
1303;20.746;54.924;79.328;1.0;"2023-07-21 19:30:09";1;4
1304;20.759;55.188;79.317;1.0;"2023-07-21 19:30:09";1;5
1305;21.743;74.857;81.569;1.0;"2023-07-21 19:30:09";1;6
1306;21.685;73.698;81.516;1.0;"2023-07-21 19:30:14";1;1
1307;21.219;64.379;81.097;1.0;"2023-07-21 19:30:14";1;2
1308;21.039;60.78;79.065;1.0;"2023-07-21 19:30:14";1;3
1309;20.382;47.634;79.656;1.0;"2023-07-21 19:30:14";1;4
1310;21.322;66.439;81.19;1.0;"2023-07-21 19:30:14";1;5
1311;21.96;79.196;78.236;1.0;"2023-07-21 19:30:14";1;6
1312;21.764;75.288;81.588;1.0;"2023-07-21 19:30:19";1;1
1313;21.09;61.796;79.019;1.0;"2023-07-21 19:30:19";1;2
1314;20.801;56.018;80.721;1.0;"2023-07-21 19:30:19";1;3
1315;20.024;40.474;80.021;1.0;"2023-07-21 19:30:19";1;4
1316;21.698;73.966;81.528;1.0;"2023-07-21 19:30:19";1;5
1317;21.958;79.153;78.238;1.0;"2023-07-21 19:30:19";1;6
1318;20.521;50.426;80.469;1.0;"2023-07-21 19:30:24";1;1
1319;20.362;47.231;79.675;1.0;"2023-07-21 19:30:24";1;2
1320;21.961;79.229;78.235;1.0;"2023-07-21 19:30:24";1;3
1321;21.982;79.64;78.216;1.0;"2023-07-21 19:30:24";1;4
1322;21.446;68.914;78.699;1.0;"2023-07-21 19:30:24";1;5
1323;21.105;62.103;79.005;1.0;"2023-07-21 19:30:24";1;6
1324;21.233;64.661;81.11;1.0;"2023-07-21 19:30:36";1;1
1325;20.319;46.379;79.713;1.0;"2023-07-21 19:30:36";1;2
1326;21.396;67.914;81.256;1.0;"2023-07-21 19:30:36";1;3
1327;21.605;72.104;81.445;1.0;"2023-07-21 19:30:36";1;4
1328;20.007;40.133;80.006;1.0;"2023-07-21 19:30:36";1;5
1329;20.253;45.052;79.773;1.0;"2023-07-21 19:30:36";1;6
1330;20.413;48.259;80.372;1.0;"2023-07-21 19:30:41";1;1
1331;20.879;57.582;80.791;1.0;"2023-07-21 19:30:41";1;2
1332;21.727;74.538;81.554;1.0;"2023-07-21 19:30:41";1;3
1333;20.085;41.704;80.077;1.0;"2023-07-21 19:30:41";1;4
1334;21.202;64.049;81.082;1.0;"2023-07-21 19:30:41";1;5
1335;20.224;44.487;79.798;1.0;"2023-07-21 19:30:41";1;6
1336;20.259;45.181;79.767;1.0;"2023-07-21 19:30:46";1;1
1337;20.603;52.051;79.458;1.0;"2023-07-21 19:30:46";1;2
1338;21.421;68.428;78.721;1.0;"2023-07-21 19:30:46";1;3
1339;21.39;67.801;81.251;1.0;"2023-07-21 19:30:46";1;4
1340;21.687;73.749;81.519;1.0;"2023-07-21 19:30:46";1;5
1341;21.035;60.698;79.069;1.0;"2023-07-21 19:30:46";1;6
1342;21.957;79.15;78.238;1.0;"2023-07-21 20:22:52";1;1
1343;20.961;59.211;80.864;1.0;"2023-07-21 20:22:52";1;2
1344;21.335;66.706;81.202;1.0;"2023-07-21 20:22:52";1;3
1345;20.265;45.296;79.762;1.0;"2023-07-21 20:22:52";1;4
1346;20.546;50.93;80.492;1.0;"2023-07-21 20:22:52";1;5
1347;20.957;59.133;80.861;1.0;"2023-07-21 20:22:52";1;6
1348;20.38;47.606;79.658;1.0;"2023-07-21 20:22:57";1;1
1349;21.023;60.466;79.079;1.0;"2023-07-21 20:22:57";1;2
1350;21.783;75.663;81.605;1.0;"2023-07-21 20:22:57";1;3
1351;20.985;59.691;80.886;1.0;"2023-07-21 20:22:57";1;4
1352;20.693;53.865;79.376;1.0;"2023-07-21 20:22:57";1;5
1353;20.827;56.533;80.744;1.0;"2023-07-21 20:22:57";1;6
1354;21.881;77.627;78.307;1.0;"2023-07-21 20:53:05";1;1
1355;20.772;55.444;79.305;1.0;"2023-07-21 20:53:05";1;2
1356;21.923;78.45;78.27;1.0;"2023-07-21 20:53:05";1;3
1357;20.899;57.981;80.809;1.0;"2023-07-21 20:53:05";1;4
1358;20.244;44.874;79.781;1.0;"2023-07-21 20:53:05";1;5
1359;21.554;71.084;78.601;1.0;"2023-07-21 20:53:05";1;6
1360;20.397;47.948;79.642;1.0;"2023-07-21 20:53:10";1;1
1361;20.863;57.255;80.776;1.0;"2023-07-21 20:53:10";1;2
1362;21.387;67.749;81.249;1.0;"2023-07-21 20:53:10";1;3
1363;20.446;48.922;80.402;1.0;"2023-07-21 20:53:10";1;4
1364;21.55;70.992;78.605;1.0;"2023-07-21 20:53:10";1;5
1365;20.213;44.267;79.808;1.0;"2023-07-21 20:53:10";1;6
1366;20.912;58.235;80.821;1.0;"2023-07-21 20:53:15";1;1
1367;21.268;65.355;81.141;1.0;"2023-07-21 20:53:15";1;2
1368;20.125;42.493;80.112;1.0;"2023-07-21 20:53:15";1;3
1369;20.982;59.644;80.884;1.0;"2023-07-21 20:53:15";1;4
1370;20.076;41.526;80.069;1.0;"2023-07-21 20:53:15";1;5
1371;21.959;79.186;78.237;1.0;"2023-07-21 20:53:15";1;6
1372;21.111;62.21;79.001;1.0;"2023-07-21 21:11:38";1;7
1373;20.439;48.78;80.395;1.0;"2023-07-21 21:11:38";1;8
1374;21.766;75.329;81.59;1.0;"2023-07-21 21:11:38";1;9
1375;21.825;76.497;78.358;1.0;"2023-07-21 21:11:38";1;10
1376;21.055;61.109;79.05;1.0;"2023-07-21 21:11:38";1;11
1377;21.987;79.735;78.212;1.0;"2023-07-21 21:11:38";1;12
1378;20.65;52.998;79.415;1.0;"2023-07-21 21:11:43";1;1
1379;20.912;58.247;80.821;1.0;"2023-07-21 21:11:43";1;2
1380;21.356;67.13;81.221;1.0;"2023-07-21 21:11:43";1;3
1381;21.498;69.958;78.652;1.0;"2023-07-21 21:11:43";1;4
1382;20.302;46.033;79.729;1.0;"2023-07-21 21:11:43";1;5
1383;21.605;72.108;81.445;1.0;"2023-07-21 21:11:43";1;6
1384;21.008;60.158;79.093;1.0;"2023-07-21 21:11:43";1;7
1385;21.09;61.802;79.019;1.0;"2023-07-21 21:11:43";1;8
1386;20.877;57.543;80.789;1.0;"2023-07-21 21:11:43";1;9
1387;20.563;51.26;80.507;1.0;"2023-07-21 21:11:43";1;10
1388;21.868;77.365;78.319;1.0;"2023-07-21 21:11:43";1;11
1389;20.208;44.156;79.813;1.0;"2023-07-21 21:11:43";1;12
1390;21.279;65.574;81.151;1.0;"2023-07-21 21:11:48";1;1
1391;20.459;49.175;80.413;1.0;"2023-07-21 21:11:48";1;2
1392;21.761;75.228;81.585;1.0;"2023-07-21 21:11:48";1;3
1393;21.975;79.508;78.222;1.0;"2023-07-21 21:11:48";1;4
1394;20.657;53.132;79.409;1.0;"2023-07-21 21:11:48";1;5
1395;20.014;40.285;80.013;1.0;"2023-07-21 21:11:48";1;6
1396;21.638;72.766;81.474;1.0;"2023-07-21 21:11:48";1;7
1397;21.334;66.678;81.2;1.0;"2023-07-21 21:11:48";1;8
1398;21.31;66.19;81.179;1.0;"2023-07-21 21:11:48";1;9
1399;21.863;77.268;78.323;1.0;"2023-07-21 21:11:48";1;10
1400;21.266;65.329;81.14;1.0;"2023-07-21 21:11:48";1;11
1401;20.235;44.705;79.788;1.0;"2023-07-21 21:11:48";1;12
1402;21.285;65.706;81.157;1.0;"2023-07-21 21:11:53";1;1
1403;21.457;69.142;78.689;1.0;"2023-07-21 21:11:53";1;2
1404;20.605;52.09;79.456;1.0;"2023-07-21 21:11:53";1;3
1405;21.797;75.946;81.618;1.0;"2023-07-21 21:11:53";1;4
1406;21.725;74.504;81.553;1.0;"2023-07-21 21:11:53";1;5
1407;21.425;68.496;78.718;1.0;"2023-07-21 21:11:53";1;6
1408;21.689;73.788;81.52;1.0;"2023-07-21 21:11:53";1;7
1409;21.489;69.788;78.66;1.0;"2023-07-21 21:11:53";1;8
1410;20.918;58.362;80.826;1.0;"2023-07-21 21:11:53";1;9
1411;21.232;64.64;81.109;1.0;"2023-07-21 21:11:54";1;10
1412;21.497;69.936;78.653;1.0;"2023-07-21 21:11:54";1;11
1413;20.235;44.697;79.789;1.0;"2023-07-21 21:11:54";1;12
1414;20.43;48.601;80.387;1.0;"2023-07-21 21:27:55";1;115
1415;20.812;56.243;80.731;1.0;"2023-07-21 21:27:55";1;116
1416;20.81;56.21;80.729;1.0;"2023-07-21 21:27:55";1;117
1417;21.96;79.202;78.236;1.0;"2023-07-21 21:27:55";1;118
1418;21.748;74.958;81.573;1.0;"2023-07-21 21:27:55";1;119
1419;21.109;62.181;79.002;1.0;"2023-07-21 21:27:55";1;120
1420;20.389;47.777;79.65;1.0;"2023-07-21 21:27:57";1;121
1421;20.726;54.525;79.346;1.0;"2023-07-21 21:27:57";1;122
1422;20.689;53.782;79.38;1.0;"2023-07-21 21:27:57";1;123
1423;21.304;66.085;81.174;1.0;"2023-07-21 21:27:57";1;124
1424;20.857;57.148;80.772;1.0;"2023-07-21 21:27:57";1;125
1425;21.073;61.46;79.034;1.0;"2023-07-21 21:27:57";1;126
1426;20.743;54.869;79.331;1.0;"2023-07-21 21:28:00";1;115
1427;21.909;78.184;78.282;1.0;"2023-07-21 21:28:00";1;116
1428;20.467;49.341;80.42;1.0;"2023-07-21 21:28:00";1;117
1429;20.819;56.379;80.737;1.0;"2023-07-21 21:28:00";1;118
1430;21.847;76.939;78.338;1.0;"2023-07-21 21:28:00";1;119
1431;20.872;57.437;80.785;1.0;"2023-07-21 21:28:00";1;120
1432;20.805;56.092;80.724;1.0;"2023-07-21 21:28:02";1;121
1433;21.543;70.862;78.611;1.0;"2023-07-21 21:28:02";1;122
1434;21.43;68.599;78.713;1.0;"2023-07-21 21:28:02";1;123
1435;20.762;55.248;79.314;1.0;"2023-07-21 21:28:02";1;124
1436;20.976;59.528;80.879;1.0;"2023-07-21 21:28:02";1;125
1437;21.13;62.604;78.983;1.0;"2023-07-21 21:28:02";1;126
1438;20.477;49.542;80.429;1.0;"2023-07-21 21:55:23";1;115
1439;20.045;40.894;80.04;1.0;"2023-07-21 21:55:23";1;116
1440;20.94;58.809;80.846;1.0;"2023-07-21 21:55:23";1;117
1441;20.522;50.435;80.47;1.0;"2023-07-21 21:55:23";1;118
1442;21.742;74.842;81.568;1.0;"2023-07-21 21:55:23";1;119
1443;21.152;63.05;78.963;1.0;"2023-07-21 21:55:23";1;120
1444;20.603;52.053;79.458;1.0;"2023-07-21 21:55:24";1;121
1445;20.133;42.663;80.12;1.0;"2023-07-21 21:55:24";1;122
1446;21.953;79.055;78.243;1.0;"2023-07-21 21:55:24";1;123
1447;21.286;65.71;81.157;1.0;"2023-07-21 21:55:24";1;124
1448;20.306;46.112;79.725;1.0;"2023-07-21 21:55:24";1;125
1449;20.329;46.577;79.704;1.0;"2023-07-21 21:55:24";1;126
1450;21.561;71.217;78.595;1.0;"2023-07-21 21:55:28";1;115
1451;20.446;48.918;80.401;1.0;"2023-07-21 21:55:28";1;116
1452;20.047;40.943;80.042;1.0;"2023-07-21 21:55:28";1;117
1453;21.203;64.06;81.083;1.0;"2023-07-21 21:55:28";1;118
1454;20.81;56.207;80.729;1.0;"2023-07-21 21:55:28";1;119
1455;21.416;68.329;78.725;1.0;"2023-07-21 21:55:28";1;120
1456;20.269;45.385;79.758;1.0;"2023-07-21 21:55:29";1;121
1457;20.387;47.732;79.652;1.0;"2023-07-21 21:55:29";1;122
1458;20.064;41.287;80.058;1.0;"2023-07-21 21:55:29";1;123
1459;20.46;49.202;80.414;1.0;"2023-07-21 21:55:29";1;124
1460;21.42;68.396;78.722;1.0;"2023-07-21 21:55:29";1;125
1461;20.774;55.488;79.303;1.0;"2023-07-21 21:55:29";1;126
1462;20.623;52.466;79.439;1.0;"2023-07-21 21:55:33";1;115
1463;20.781;55.616;79.297;1.0;"2023-07-21 21:55:33";1;116
1464;20.701;54.029;79.369;1.0;"2023-07-21 21:55:33";1;117
1465;20.047;40.944;80.042;1.0;"2023-07-21 21:55:33";1;118
1466;20.953;59.057;80.858;1.0;"2023-07-21 21:55:33";1;119
1467;20.627;52.536;79.436;1.0;"2023-07-21 21:55:33";1;120
1468;20.098;41.95;80.088;1.0;"2023-07-21 21:55:34";1;121
1469;20.809;56.183;80.728;1.0;"2023-07-21 21:55:34";1;122
1470;20.031;40.619;80.028;1.0;"2023-07-21 21:55:34";1;123
1471;21.426;68.521;78.717;1.0;"2023-07-21 21:55:34";1;124
1472;20.991;59.829;80.892;1.0;"2023-07-21 21:55:34";1;125
1473;21.836;76.714;78.348;1.0;"2023-07-21 21:55:34";1;126
1474;21.403;68.058;78.737;1.0;"2023-07-21 21:55:38";1;115
1475;20.345;46.897;79.69;1.0;"2023-07-21 21:55:38";1;116
1476;20.431;48.625;80.388;1.0;"2023-07-21 21:55:38";1;117
1477;21.214;64.281;81.093;1.0;"2023-07-21 21:55:38";1;118
1478;21.829;76.577;78.354;1.0;"2023-07-21 21:55:38";1;119
1479;20.371;47.423;79.666;1.0;"2023-07-21 21:55:38";1;120
1480;20.877;57.544;80.789;1.0;"2023-07-21 21:55:39";1;121
1481;21.82;76.404;78.362;1.0;"2023-07-21 21:55:39";1;122
1482;20.298;45.967;79.731;1.0;"2023-07-21 21:55:39";1;123
1483;21.121;62.414;78.991;1.0;"2023-07-21 21:55:39";1;124
1484;20.063;41.264;80.057;1.0;"2023-07-21 21:55:39";1;125
1485;20.049;40.987;80.044;1.0;"2023-07-21 21:55:39";1;126
1486;21.622;72.439;81.46;1.0;"2023-07-21 22:01:30";1;115
1487;21.529;70.583;78.624;1.0;"2023-07-21 22:01:30";1;116
1488;20.666;53.313;79.401;1.0;"2023-07-21 22:01:30";1;117
1489;20.637;52.735;79.427;1.0;"2023-07-21 22:01:30";1;118
1490;21.205;64.098;81.084;1.0;"2023-07-21 22:01:30";1;119
1491;21.031;60.624;79.072;1.0;"2023-07-21 22:01:30";1;120
1492;21.28;65.603;81.152;1.0;"2023-07-21 22:01:30";1;121
1493;21.052;61.048;79.053;1.0;"2023-07-21 22:01:30";1;122
1494;20.022;40.434;80.02;1.0;"2023-07-21 22:01:30";1;123
1495;20.638;52.761;79.426;1.0;"2023-07-21 22:01:30";1;124
1496;21.285;65.706;81.157;1.0;"2023-07-21 22:01:30";1;125
1497;21.206;64.111;81.085;1.0;"2023-07-21 22:01:30";1;126
1498;20.455;49.091;80.409;1.0;"2023-07-21 22:01:35";1;115
1499;21.804;76.087;78.376;1.0;"2023-07-21 22:01:35";1;116
1500;20.13;42.608;80.117;1.0;"2023-07-21 22:01:35";1;117
1501;21.744;74.883;81.57;1.0;"2023-07-21 22:01:35";1;118
1502;21.649;72.98;81.484;1.0;"2023-07-21 22:01:35";1;119
1503;21.551;71.012;78.604;1.0;"2023-07-21 22:01:35";1;120
1504;21.8;75.998;81.62;1.0;"2023-07-21 22:01:35";1;121
1505;21.437;68.744;78.707;1.0;"2023-07-21 22:01:35";1;122
1506;20.823;56.453;80.74;1.0;"2023-07-21 22:01:35";1;123
1507;21.721;74.423;81.549;1.0;"2023-07-21 22:01:35";1;124
1508;20.849;56.976;80.764;1.0;"2023-07-21 22:01:35";1;125
1509;21.807;76.135;78.374;1.0;"2023-07-21 22:01:35";1;126
1510;20.103;42.06;80.093;1.0;"2023-07-21 22:01:40";1;115
1511;20.589;51.778;80.53;1.0;"2023-07-21 22:01:40";1;116
1512;21.059;61.184;79.047;1.0;"2023-07-21 22:01:40";1;117
1513;20.378;47.557;79.66;1.0;"2023-07-21 22:01:40";1;118
1514;20.499;49.989;80.45;1.0;"2023-07-21 22:01:40";1;119
1515;20.496;49.925;80.447;1.0;"2023-07-21 22:01:40";1;120
1516;20.986;59.719;80.887;1.0;"2023-07-21 22:01:40";1;121
1517;21.939;78.783;78.255;1.0;"2023-07-21 22:01:40";1;122
1518;21.944;78.887;78.25;1.0;"2023-07-21 22:01:40";1;123
1519;21.682;73.635;81.514;1.0;"2023-07-21 22:01:40";1;124
1520;21.722;74.43;81.549;1.0;"2023-07-21 22:01:40";1;125
1521;21.951;79.017;78.244;1.0;"2023-07-21 22:01:40";1;126
1522;21.994;79.884;78.205;1.0;"2023-07-21 22:01:45";1;115
1523;21.47;69.394;78.677;1.0;"2023-07-21 22:01:45";1;116
1524;20.015;40.296;80.013;1.0;"2023-07-21 22:01:45";1;117
1525;21.516;70.324;78.635;1.0;"2023-07-21 22:01:45";1;118
1526;21.667;73.349;81.501;1.0;"2023-07-21 22:01:45";1;119
1527;20.428;48.562;80.385;1.0;"2023-07-21 22:01:45";1;120
1528;21.78;75.594;81.602;1.0;"2023-07-21 22:01:45";1;121
1529;21.272;65.433;81.144;1.0;"2023-07-21 22:01:45";1;122
1530;21.119;62.371;78.993;1.0;"2023-07-21 22:01:45";1;123
1531;20.275;45.506;79.752;1.0;"2023-07-21 22:01:45";1;124
1532;21.542;70.849;78.612;1.0;"2023-07-21 22:01:45";1;125
1533;20.037;40.741;80.033;1.0;"2023-07-21 22:01:45";1;126
1534;20.616;52.33;79.445;1.0;"2023-07-21 22:01:50";1;115
